วันที่,จังหวัด,ค่าเฉลี่ย PM2.5,ภูมิภาค
14/04/2025,ราชบุรี,13.1,ภาคตะวันตก
14/04/2025,ร้อยเอ็ด,21.6,ภาคตะวันออกเฉียงเหนือ
14/04/2025,ลพบุรี,19.9,ภาคกลาง
14/04/2025,ลำปาง,12.65,ภาคเหนือ
14/04/2025,ลำพูน,8.7,ภาคเหนือ
14/04/2025,ศรีสะเกษ,17.4,ภาคตะวันออกเฉียงเหนือ
14/04/2025,สกลนคร,18.7,ภาคตะวันออกเฉียงเหนือ
14/04/2025,สงขลา,6.0,ภาคใต้
14/04/2025,สตูล,6.0,ภาคใต้
14/04/2025,สมุทรปราการ,12.56,ภาคกลาง
14/04/2025,สมุทรสงคราม,6.0,ภาคกลาง
14/04/2025,สมุทรสาคร,13.1,ภาคกลาง
14/04/2025,สระบุรี,16.75,ภาคกลาง
14/04/2025,สระแก้ว,-1.0,ภาคตะวันออก
14/04/2025,สิงห์บุรี,17.1,ภาคกลาง
14/04/2025,สุพรรณบุรี,27.3,ภาคกลาง
14/04/2025,สุราษฎร์ธานี,6.0,ภาคใต้
14/04/2025,สุโขทัย,9.8,ภาคกลาง
14/04/2025,หนองคาย,20.5,ภาคตะวันออกเฉียงเหนือ
14/04/2025,หนองบัวลำภู,19.3,ภาคตะวันออกเฉียงเหนือ
14/04/2025,อุดรธานี,16.4,ภาคตะวันออกเฉียงเหนือ
14/04/2025,อุตรดิตถ์,14.8,ภาคเหนือ
14/04/2025,อุทัยธานี,23.8,ภาคกลาง
14/04/2025,อุบลราชธานี,27.5,ภาคตะวันออกเฉียงเหนือ
14/04/2025,อ่างทอง,14.8,ภาคกลาง
14/04/2025,เชียงราย,14.8,ภาคเหนือ
14/04/2025,เชียงใหม่,15.925,ภาคเหนือ
14/04/2025,เพชรบุรี,7.8,ภาคตะวันตก
14/04/2025,เพชรบูรณ์,14.0,ภาคกลาง
14/04/2025,เลย,16.8,ภาคตะวันออกเฉียงเหนือ
14/04/2025,แพร่,12.2,ภาคเหนือ
14/04/2025,แม่ฮ่องสอน,18.7,ภาคเหนือ
15/04/2025,กรุงเทพฯ,18.41875,ภาคกลาง
15/04/2025,กาญจนบุรี,41.7,ภาคตะวันตก
15/04/2025,กาฬสินธุ์,47.6,ภาคตะวันออกเฉียงเหนือ
15/04/2025,กำแพงเพชร,10.0,ภาคกลาง
15/04/2025,ขอนแก่น,39.9,ภาคตะวันออกเฉียงเหนือ
15/04/2025,ชุมพร,5.3,ภาคใต้
15/04/2025,บึงกาฬ,13.2,ภาคตะวันออกเฉียงเหนือ
15/04/2025,สงขลา,9.3,ภาคใต้
15/04/2025,สุรินทร์,39.9,ภาคตะวันออกเฉียงเหนือ
15/04/2025,อำนาจเจริญ,50.1,ภาคตะวันออกเฉียงเหนือ
15/04/2025,เชียงใหม่,9.3,ภาคเหนือ
15/04/2025,จันทบุรี,10.8,ภาคตะวันออก
15/04/2025,ฉะเชิงเทรา,12.6,ภาคตะวันออก
15/04/2025,ชลบุรี,13.33333333,ภาคตะวันออก
15/04/2025,ชัยนาท,31.9,ภาคกลาง
15/04/2025,ชัยภูมิ,27.0,ภาคตะวันออกเฉียงเหนือ
15/04/2025,ตรัง,6.7,ภาคใต้
15/04/2025,ตราด,14.9,ภาคตะวันออก
15/04/2025,ตาก,9.8,ภาคตะวันตก
15/04/2025,นครนายก,13.4,ภาคกลาง
15/04/2025,นครปฐม,16.8,ภาคกลาง
15/04/2025,นครพนม,46.4,ภาคตะวันออกเฉียงเหนือ
15/04/2025,นครราชสีมา,35.9,ภาคตะวันออกเฉียงเหนือ
15/04/2025,นครศรีธรรมราช,6.0,ภาคใต้
15/04/2025,นครสวรรค์,16.3,ภาคกลาง
15/04/2025,นนทบุรี,13.55,ภาคกลาง
15/04/2025,นราธิวาส,6.3,ภาคใต้
15/04/2025,น่าน,23.75,ภาคเหนือ
15/04/2025,บุรีรัมย์,42.7,ภาคตะวันออกเฉียงเหนือ
15/04/2025,ปทุมธานี,16.9,ภาคกลาง
15/04/2025,ประจวบคีรีขันธ์,16.1,ภาคตะวันตก
15/04/2025,ปราจีนบุรี,23.2,ภาคตะวันออก
15/04/2025,ปัตตานี,6.7,ภาคใต้
15/04/2025,พระนครศรีอยุธยา,23.25,ภาคกลาง
15/04/2025,พะเยา,8.9,ภาคเหนือ
15/04/2025,พังงา,6.8,ภาคใต้
15/04/2025,พัทลุง,5.5,ภาคใต้
15/04/2025,พิจิตร,11.1,ภาคกลาง
15/04/2025,พิษณุโลก,9.5,ภาคกลาง
15/04/2025,ภูเก็ต,6.1,ภาคใต้
15/04/2025,มหาสารคาม,38.0,ภาคตะวันออกเฉียงเหนือ
15/04/2025,มุกดาหาร,63.5,ภาคตะวันออกเฉียงเหนือ
15/04/2025,ยะลา,5.95,ภาคใต้
15/04/2025,ยโสธร,56.2,ภาคตะวันออกเฉียงเหนือ
15/04/2025,ระนอง,6.8,ภาคใต้
15/04/2025,ระยอง,16.75,ภาคตะวันออก
15/04/2025,ราชบุรี,20.4,ภาคตะวันตก
15/04/2025,ร้อยเอ็ด,42.4,ภาคตะวันออกเฉียงเหนือ
15/04/2025,ลพบุรี,42.4,ภาคกลาง
15/04/2025,ลำปาง,8.95,ภาคเหนือ
15/04/2025,ลำพูน,8.0,ภาคเหนือ
15/04/2025,ศรีสะเกษ,27.2,ภาคตะวันออกเฉียงเหนือ
15/04/2025,สกลนคร,45.5,ภาคตะวันออกเฉียงเหนือ
15/04/2025,สงขลา,6.1,ภาคใต้
15/04/2025,สตูล,6.1,ภาคใต้
15/04/2025,สมุทรปราการ,17.72,ภาคกลาง
15/04/2025,สมุทรสงคราม,11.1,ภาคกลาง
15/04/2025,สมุทรสาคร,22.83333333,ภาคกลาง
15/04/2025,สระบุรี,25.95,ภาคกลาง
15/04/2025,สระแก้ว,16.0,ภาคตะวันออก
15/04/2025,สิงห์บุรี,38.8,ภาคกลาง
15/04/2025,สุพรรณบุรี,48.5,ภาคกลาง
15/04/2025,สุราษฎร์ธานี,6.0,ภาคใต้
15/04/2025,สุโขทัย,6.2,ภาคกลาง
15/04/2025,หนองคาย,26.4,ภาคตะวันออกเฉียงเหนือ
15/04/2025,หนองบัวลำภู,22.3,ภาคตะวันออกเฉียงเหนือ
15/04/2025,อุดรธานี,22.6,ภาคตะวันออกเฉียงเหนือ
15/04/2025,อุตรดิตถ์,13.0,ภาคเหนือ
15/04/2025,อุทัยธานี,33.6,ภาคกลาง
15/04/2025,อุบลราชธานี,51.4,ภาคตะวันออกเฉียงเหนือ
15/04/2025,อ่างทอง,26.5,ภาคกลาง
15/04/2025,เชียงราย,10.63333333,ภาคเหนือ
15/04/2025,เชียงใหม่,7.8,ภาคเหนือ
15/04/2025,เพชรบุรี,10.2,ภาคตะวันตก
15/04/2025,เพชรบูรณ์,21.5,ภาคกลาง
15/04/2025,เลย,25.0,ภาคตะวันออกเฉียงเหนือ
15/04/2025,แพร่,9.0,ภาคเหนือ
15/04/2025,แม่ฮ่องสอน,9.6,ภาคเหนือ
16/04/2025,กรุงเทพฯ,24.7475,ภาคกลาง
16/04/2025,กาญจนบุรี,26.4,ภาคตะวันตก
16/04/2025,กาฬสินธุ์,40.4,ภาคตะวันออกเฉียงเหนือ
16/04/2025,กำแพงเพชร,13.7,ภาคกลาง
16/04/2025,ขอนแก่น,31.8,ภาคตะวันออกเฉียงเหนือ
16/04/2025,ชุมพร,4.7,ภาคใต้
16/04/2025,บึงกาฬ,9.0,ภาคตะวันออกเฉียงเหนือ
16/04/2025,สงขลา,9.0,ภาคใต้
16/04/2025,สุรินทร์,40.8,ภาคตะวันออกเฉียงเหนือ
16/04/2025,อำนาจเจริญ,45.4,ภาคตะวันออกเฉียงเหนือ
16/04/2025,เชียงใหม่,12.9,ภาคเหนือ
16/04/2025,จันทบุรี,12.9,ภาคตะวันออก
16/04/2025,ฉะเชิงเทรา,17.2,ภาคตะวันออก
16/04/2025,ชลบุรี,16.2,ภาคตะวันออก
16/04/2025,ชัยนาท,20.1,ภาคกลาง
16/04/2025,ชัยภูมิ,29.4,ภาคตะวันออกเฉียงเหนือ
16/04/2025,ตรัง,5.8,ภาคใต้
16/04/2025,ตราด,11.6,ภาคตะวันออก
16/04/2025,ตาก,12.4,ภาคตะวันตก
16/04/2025,นครนายก,18.7,ภาคกลาง
16/04/2025,นครปฐม,23.2,ภาคกลาง
16/04/2025,นครพนม,33.1,ภาคตะวันออกเฉียงเหนือ
16/04/2025,นครราชสีมา,39.3,ภาคตะวันออกเฉียงเหนือ
16/04/2025,นครศรีธรรมราช,5.8,ภาคใต้
16/04/2025,นครสวรรค์,16.5,ภาคกลาง
16/04/2025,นนทบุรี,19.55,ภาคกลาง
16/04/2025,นราธิวาส,5.7,ภาคใต้
16/04/2025,น่าน,23.5,ภาคเหนือ
16/04/2025,บุรีรัมย์,41.3,ภาคตะวันออกเฉียงเหนือ
16/04/2025,ปทุมธานี,24.5,ภาคกลาง
16/04/2025,ประจวบคีรีขันธ์,16.9,ภาคตะวันตก
16/04/2025,ปราจีนบุรี,27.6,ภาคตะวันออก
16/04/2025,ปัตตานี,5.6,ภาคใต้
16/04/2025,พระนครศรีอยุธยา,32.15,ภาคกลาง
16/04/2025,พะเยา,7.6,ภาคเหนือ
16/04/2025,พังงา,5.8,ภาคใต้
16/04/2025,พัทลุง,4.9,ภาคใต้
16/04/2025,พิจิตร,21.5,ภาคกลาง
16/04/2025,พิษณุโลก,27.4,ภาคกลาง
16/04/2025,ภูเก็ต,5.8,ภาคใต้
16/04/2025,มหาสารคาม,34.5,ภาคตะวันออกเฉียงเหนือ
16/04/2025,มุกดาหาร,48.0,ภาคตะวันออกเฉียงเหนือ
16/04/2025,ยะลา,5.45,ภาคใต้
16/04/2025,ยโสธร,56.5,ภาคตะวันออกเฉียงเหนือ
16/04/2025,ระนอง,5.1,ภาคใต้
16/04/2025,ระยอง,19.8,ภาคตะวันออก
16/04/2025,ราชบุรี,24.3,ภาคตะวันตก
16/04/2025,ร้อยเอ็ด,38.7,ภาคตะวันออกเฉียงเหนือ
16/04/2025,ลพบุรี,38.7,ภาคกลาง
16/04/2025,ลำปาง,12.15,ภาคเหนือ
16/04/2025,ลำพูน,10.9,ภาคเหนือ
16/04/2025,ศรีสะเกษ,35.5,ภาคตะวันออกเฉียงเหนือ
16/04/2025,สกลนคร,35.1,ภาคตะวันออกเฉียงเหนือ
16/04/2025,สงขลา,5.7,ภาคใต้
16/04/2025,สตูล,5.7,ภาคใต้
16/04/2025,สมุทรปราการ,22.94,ภาคกลาง
16/04/2025,สมุทรสงคราม,18.0,ภาคกลาง
16/04/2025,สมุทรสาคร,26.66666667,ภาคกลาง
16/04/2025,สระบุรี,25.2,ภาคกลาง
16/04/2025,สระแก้ว,25.7,ภาคตะวันออก
16/04/2025,สิงห์บุรี,32.6,ภาคกลาง
